42.155148|2886758420|922809319.0|922809320.0|172.016.112.020|mailbomb
42.155148|3256613653|922809319.0|922809325.0|194.027.251.021|mailbomb
42.155148|3256613653|922809326.0|922809332.0|194.027.251.021|mailbomb
42.155148|2886758420|922809329.0|922809330.0|172.016.112.020|mailbomb
42.155148|3256613653|922809333.0|922809343.0|194.027.251.021|mailbomb
42.155148|2886758420|922809339.0|922809340.0|172.016.112.020|mailbomb
42.155148|2886759119|922809339.0|922809340.0|172.016.114.207|mailbomb
42.155148|2886758420|922809351.0|922809352.0|172.016.112.020|mailbomb
42.155148|3256613653|922809401.0|922809402.0|194.027.251.021|mailbomb
42.155148|3256613653|922809526.0|922809527.0|194.027.251.021|mailbomb
42.155148|3256613653|922809747.0|922809748.0|194.027.251.021|mailbomb
42.155148|2886758740|922809747.0|922809748.0|172.016.113.084|mailbomb
42.155148|2886758420|922809747.0|922809748.0|172.016.112.020|mailbomb
42.155148|2886758420|922809759.0|922809760.0|172.016.112.020|mailbomb
42.174944|2886758962|922816155.0|922816336.0|172.016.114.050|processtable
42.210410|2886758500|922827850.0|922828757.0|172.016.112.100|crashiis
43.080401|2886758962|922867454.0|922867457.0|172.016.114.050|satan
43.080401|3508422158|922867454.0|922867455.0|209.030.070.014|satan
43.080401|2886758962|922867458.0|922867467.0|172.016.114.050|satan
43.080401|3508422158|922867465.0|922867467.0|209.030.070.014|satan
43.084000|2886758500|922872372.0|922872376.0|172.016.112.100|netcat_setup
43.084000|3487971019|922872372.0|922872375.0|207.230.054.203|netcat_setup
43.093814|2886758962|922873093.0|922873146.0|172.016.114.050|imap
43.100000|2886758500|922875276.0|922875280.0|172.016.112.100|ppmacro
43.100000|3256613653|922875276.0|922875279.0|194.027.251.021|ppmacro
43.100000|2886758500|922875817.0|922875818.0|172.016.112.100|ppmacro
43.100000|2886758500|922875843.0|922875844.0|172.016.112.100|ppmacro
43.100000|2886758500|922875849.0|922875850.0|172.016.112.100|ppmacro
43.100000|2886758500|922875970.0|922875971.0|172.016.112.100|ppmacro
43.100000|2886758500|922875981.0|922876037.0|172.016.112.100|ppmacro
43.100000|2886758500|922876041.0|922876057.0|172.016.112.100|ppmacro
43.101313|2886758706|922875198.0|922876880.0|172.016.113.050|processtable
43.103931|2886758450|922876680.0|922876860.0|172.016.112.050|fdformat
43.110000|2886758500|922878668.0|922878700.0|172.016.112.100|netcat_breakin
43.111111|2886758450|922879539.0|922879586.0|172.016.112.050|warez
43.111111|3390798198|922879574.0|922879575.0|202.027.121.118|warez
43.113032|2886758706|922879813.0|922879828.0|172.016.113.050|arppoison
43.113032|2886758706|922879830.0|922880494.0|172.016.113.050|arppoison
43.114500|2886758962|922882358.0|922882447.0|172.016.114.050|ncftp
43.114500|2561267560|922882380.0|922882427.0|152.169.215.104|ncftp
43.122854|2886758450|922883295.0|922883787.0|172.016.112.050|secret
43.122854|3290778526|922883469.0|922883480.0|196.037.075.158|secret
43.125900|2886758420|922885232.0|922885233.0|172.016.112.020|named
43.125900|3255302297|922885232.0|922885542.0|194.007.248.153|named
43.134223|2886758706|922887736.0|922887852.0|172.016.113.050|guessftp
43.144547|2886758500|922904965.0|922904966.0|172.016.112.100|smurf
43.155357|2886758450|922895595.0|922895600.0|172.016.112.050|guest
43.155357|2886758450|922895601.0|922895606.0|172.016.112.050|guest
43.155357|2886758450|922895607.0|922895612.0|172.016.112.050|guest
43.155357|2886758450|922895613.0|922895618.0|172.016.112.050|guest
43.155357|2886758450|922895619.0|922895624.0|172.016.112.050|guest
43.155357|2886758450|922895625.0|922895630.0|172.016.112.050|guest
43.155357|2886758450|922895631.0|922895758.0|172.016.112.050|guest
43.164334|2886758500|922898595.0|922898596.0|172.016.112.100|portsweep
43.164334|2886758500|922898711.0|922898712.0|172.016.112.100|portsweep
43.164334|2886758500|922898828.0|922898829.0|172.016.112.100|portsweep
43.165422|2886758450|922899257.0|922899438.0|172.016.112.050|mailbomb
43.175811|2886758450|922903097.0|922903176.0|172.016.112.050|guesstelnet
43.175811|2886758450|922903177.0|922903325.0|172.016.112.050|guesstelnet
43.191217|2886729729|922907536.0|922907537.0|172.016.000.001|snmpget
43.191217|2886729729|922907541.0|922907542.0|172.016.000.001|snmpget
43.191217|2886729729|922907546.0|922907547.0|172.016.000.001|snmpget
43.191217|2886729729|922907551.0|922907552.0|172.016.000.001|snmpget
43.191217|2886729729|922907556.0|922907557.0|172.016.000.001|snmpget
43.191217|2886729729|922907561.0|922907562.0|172.016.000.001|snmpget
43.191217|2886729729|922907566.0|922907567.0|172.016.000.001|snmpget
43.191217|2886729729|922907571.0|922907572.0|172.016.000.001|snmpget
43.191217|2886729729|922907576.0|922907577.0|172.016.000.001|snmpget
43.191217|2886729729|922907581.0|922907582.0|172.016.000.001|snmpget
43.191217|2886729729|922907586.0|922907587.0|172.016.000.001|snmpget
43.191217|2886729729|922907592.0|922907593.0|172.016.000.001|snmpget
43.191217|2886729729|922907597.0|922907598.0|172.016.000.001|snmpget
43.191217|2886729729|922907602.0|922907603.0|172.016.000.001|snmpget
43.191217|2886729729|922907607.0|922907608.0|172.016.000.001|snmpget
43.191217|2886729729|922907612.0|922907613.0|172.016.000.001|snmpget
43.191217|2886729729|922907617.0|922907618.0|172.016.000.001|snmpget
43.191217|2886729729|922907622.0|922907623.0|172.016.000.001|snmpget
43.191217|2886729729|922907627.0|922907628.0|172.016.000.001|snmpget
43.191217|2886729729|922907632.0|922907633.0|172.016.000.001|snmpget
43.191217|2886729729|922907637.0|922907638.0|172.016.000.001|snmpget
43.191217|2886729729|922907642.0|922907643.0|172.016.000.001|snmpget
43.191217|2886729729|922907647.0|922907648.0|172.016.000.001|snmpget
43.191217|2886729729|922907652.0|922907653.0|172.016.000.001|snmpget
43.191217|2886729729|922907657.0|922907658.0|172.016.000.001|snmpget
43.191217|2886729729|922907663.0|922907664.0|172.016.000.001|snmpget
43.191217|2886729729|922907668.0|922907669.0|172.016.000.001|snmpget
43.191217|2886729729|922907673.0|922907674.0|172.016.000.001|snmpget
43.191217|2886729729|922907678.0|922907679.0|172.016.000.001|snmpget
43.191217|2886729729|922907683.0|922907684.0|172.016.000.001|snmpget
43.191217|2886729729|922907688.0|922907689.0|172.016.000.001|snmpget
43.191217|2886729729|922907693.0|922907694.0|172.016.000.001|snmpget
43.191217|2886729729|922907698.0|922907699.0|172.016.000.001|snmpget
43.191217|2886729729|922907703.0|922907704.0|172.016.000.001|snmpget
43.191217|2886729729|922907708.0|922907709.0|172.016.000.001|snmpget
43.191217|2886729729|922907713.0|922907714.0|172.016.000.001|snmpget
43.191217|2886729729|922907718.0|922907719.0|172.016.000.001|snmpget
43.191217|2886729729|922907723.0|922907724.0|172.016.000.001|snmpget
43.191217|2886729729|922907729.0|922907730.0|172.016.000.001|snmpget
43.191217|2886729729|922907734.0|922907735.0|172.016.000.001|snmpget
43.191217|2886729729|922907739.0|922907740.0|172.016.000.001|snmpget
43.191217|2886729729|922907744.0|922907745.0|172.016.000.001|snmpget
43.191217|2886729729|922907749.0|922907750.0|172.016.000.001|snmpget
43.191217|2886729729|922907754.0|922907755.0|172.016.000.001|snmpget
43.191217|2886729729|922907759.0|922907760.0|172.016.000.001|snmpget
43.191217|2886729729|922907764.0|922907765.0|172.016.000.001|snmpget
43.191217|2886729729|922907769.0|922907770.0|172.016.000.001|snmpget
43.191217|2886729729|922907774.0|922907775.0|172.016.000.001|snmpget
43.191217|2886729729|922907779.0|922907780.0|172.016.000.001|snmpget
43.191217|2886729729|922907784.0|922907785.0|172.016.000.001|snmpget
43.191217|2886729729|922907790.0|922907791.0|172.016.000.001|snmpget
43.191217|2886729729|922907795.0|922907796.0|172.016.000.001|snmpget
43.191217|2886729729|922907800.0|922907801.0|172.016.000.001|snmpget
43.191217|2886729729|922907805.0|922907806.0|172.016.000.001|snmpget
43.191217|2886729729|922907810.0|922907811.0|172.016.000.001|snmpget
43.191217|2886729729|922907815.0|922907816.0|172.016.000.001|snmpget
43.191217|2886729729|922907820.0|922907821.0|172.016.000.001|snmpget
43.191217|2886729729|922907825.0|922907826.0|172.016.000.001|snmpget
43.191217|2886729729|922907830.0|922907831.0|172.016.000.001|snmpget
43.191217|2886729729|922907835.0|922907836.0|172.016.000.001|snmpget
43.191217|2886729729|922907840.0|922907841.0|172.016.000.001|snmpget
43.191217|2886729729|922907845.0|922907846.0|172.016.000.001|snmpget
43.191217|2886729729|922907850.0|922907851.0|172.016.000.001|snmpget
43.191217|2886729729|922907856.0|922907857.0|172.016.000.001|snmpget
43.191217|2886729729|922907861.0|922907862.0|172.016.000.001|snmpget
43.191217|2886729729|922907866.0|922907867.0|172.016.000.001|snmpget
43.191217|2886729729|922907871.0|922907872.0|172.016.000.001|snmpget
43.191217|2886729729|922907876.0|922907877.0|172.016.000.001|snmpget
43.191217|2886729729|922907881.0|922907882.0|172.016.000.001|snmpget
43.191217|2886729729|922907886.0|922907887.0|172.016.000.001|snmpget
43.191217|2886729729|922907891.0|922907892.0|172.016.000.001|snmpget
43.191217|2886729729|922907896.0|922907897.0|172.016.000.001|snmpget
43.191217|2886729729|922907901.0|922907902.0|172.016.000.001|snmpget
43.191217|2886729729|922907906.0|922907907.0|172.016.000.001|snmpget
43.191217|2886729729|922907911.0|922907912.0|172.016.000.001|snmpget
43.191217|2886729729|922907916.0|922907917.0|172.016.000.001|snmpget
43.191217|2886729729|922907922.0|922907923.0|172.016.000.001|snmpget
43.191217|2886729729|922907927.0|922907928.0|172.016.000.001|snmpget
43.191217|2886729729|922907932.0|922907933.0|172.016.000.001|snmpget
43.191217|2886729729|922907937.0|922907938.0|172.016.000.001|snmpget
43.191217|2886729729|922907942.0|922907943.0|172.016.000.001|snmpget
43.191217|2886729729|922907947.0|922907948.0|172.016.000.001|snmpget
43.191217|2886729729|922907952.0|922907953.0|172.016.000.001|snmpget
43.191217|2886729729|922907957.0|922907958.0|172.016.000.001|snmpget
43.191217|2886729729|922907962.0|922907963.0|172.016.000.001|snmpget
43.191217|2886729729|922907967.0|922907968.0|172.016.000.001|snmpget
43.191217|2886729729|922907972.0|922907973.0|172.016.000.001|snmpget
43.191217|2886729729|922907977.0|922907978.0|172.016.000.001|snmpget
43.191217|2886729729|922907983.0|922907984.0|172.016.000.001|snmpget
43.191217|2886729729|922907988.0|922907989.0|172.016.000.001|snmpget
43.191217|2886729729|922907993.0|922907994.0|172.016.000.001|snmpget
43.191217|2886729729|922907998.0|922907999.0|172.016.000.001|snmpget
43.191217|2886729729|922908003.0|922908004.0|172.016.000.001|snmpget
43.191217|2886729729|922908008.0|922908009.0|172.016.000.001|snmpget
43.191217|2886729729|922908013.0|922908014.0|172.016.000.001|snmpget
43.191217|2886729729|922908018.0|922908019.0|172.016.000.001|snmpget
43.191217|2886729729|922908023.0|922908024.0|172.016.000.001|snmpget
43.191217|2886729729|922908028.0|922908029.0|172.016.000.001|snmpget
43.191217|2886729729|922908033.0|922908034.0|172.016.000.001|snmpget
43.191217|2886729729|922908038.0|922908039.0|172.016.000.001|snmpget
43.191217|2886729729|922908043.0|922908044.0|172.016.000.001|snmpget
43.191217|2886729729|922908049.0|922908050.0|172.016.000.001|snmpget
43.191217|2886729729|922908054.0|922908055.0|172.016.000.001|snmpget
43.191217|2886729729|922908059.0|922908060.0|172.016.000.001|snmpget
43.191217|2886729729|922908064.0|922908065.0|172.016.000.001|snmpget
43.191217|2886729729|922908069.0|922908070.0|172.016.000.001|snmpget
43.191217|2886729729|922908074.0|922908075.0|172.016.000.001|snmpget
43.191217|2886729729|922908079.0|922908080.0|172.016.000.001|snmpget
43.191217|2886729729|922908084.0|922908085.0|172.016.000.001|snmpget
43.191217|2886729729|922908089.0|922908090.0|172.016.000.001|snmpget
43.191217|2886729729|922908094.0|922908095.0|172.016.000.001|snmpget
43.191217|2886729729|922908099.0|922908100.0|172.016.000.001|snmpget
43.191217|2886729729|922908104.0|922908105.0|172.016.000.001|snmpget
43.191217|2886729729|922908109.0|922908110.0|172.016.000.001|snmpget
43.191217|2886729729|922908115.0|922908116.0|172.016.000.001|snmpget
43.191217|2886729729|922908120.0|922908121.0|172.016.000.001|snmpget
43.191217|2886729729|922908125.0|922908126.0|172.016.000.001|snmpget
43.191217|2886729729|922908130.0|922908131.0|172.016.000.001|snmpget
43.191217|2886729729|922908135.0|922908136.0|172.016.000.001|snmpget
43.191217|2886729729|922908140.0|922908141.0|172.016.000.001|snmpget
43.191217|2886729729|922908145.0|922908146.0|172.016.000.001|snmpget
43.191217|2886729729|922908150.0|922908151.0|172.016.000.001|snmpget
43.191217|2886729729|922908155.0|922908156.0|172.016.000.001|snmpget
43.191217|2886729729|922908160.0|922908161.0|172.016.000.001|snmpget
43.191217|2886729729|922908165.0|922908166.0|172.016.000.001|snmpget
43.191217|2886729729|922908170.0|922908171.0|172.016.000.001|snmpget
43.191217|2886729729|922908175.0|922908176.0|172.016.000.001|snmpget
43.191217|2886729729|922908181.0|922908182.0|172.016.000.001|snmpget
43.191217|2886729729|922908186.0|922908187.0|172.016.000.001|snmpget
43.191217|2886729729|922908191.0|922908192.0|172.016.000.001|snmpget
43.191217|2886729729|922908196.0|922908197.0|172.016.000.001|snmpget
43.191217|2886729729|922908201.0|922908202.0|172.016.000.001|snmpget
43.191217|2886729729|922908206.0|922908207.0|172.016.000.001|snmpget
43.191217|2886729729|922908211.0|922908212.0|172.016.000.001|snmpget
43.191217|2886729729|922908216.0|922908217.0|172.016.000.001|snmpget
43.191217|2886729729|922908221.0|922908222.0|172.016.000.001|snmpget
43.191217|2886729729|922908226.0|922908227.0|172.016.000.001|snmpget
43.191217|2886729729|922908231.0|922908232.0|172.016.000.001|snmpget
43.191217|2886729729|922908236.0|922908237.0|172.016.000.001|snmpget
43.191217|2886729729|922908242.0|922908243.0|172.016.000.001|snmpget
43.191217|2886729729|922908247.0|922908248.0|172.016.000.001|snmpget
43.191217|2886729729|922908252.0|922908253.0|172.016.000.001|snmpget
43.191217|2886729729|922908257.0|922908258.0|172.016.000.001|snmpget
43.191217|2886729729|922908262.0|922908263.0|172.016.000.001|snmpget
43.191217|2886729729|922908267.0|922908268.0|172.016.000.001|snmpget
43.191217|2886729729|922908272.0|922908273.0|172.016.000.001|snmpget
43.191217|2886729729|922908277.0|922908278.0|172.016.000.001|snmpget
43.191217|2886729729|922908282.0|922908283.0|172.016.000.001|snmpget
43.191217|2886729729|922908287.0|922908288.0|172.016.000.001|snmpget
43.191217|2886729729|922908292.0|922908293.0|172.016.000.001|snmpget
43.191217|2886729729|922908298.0|922908299.0|172.016.000.001|snmpget
43.191217|2886729729|922908303.0|922908304.0|172.016.000.001|snmpget
43.191217|2886729729|922908308.0|922908309.0|172.016.000.001|snmpget
43.191217|2886729729|922908313.0|922908314.0|172.016.000.001|snmpget
43.191217|2886729729|922908318.0|922908319.0|172.016.000.001|snmpget
43.191217|2886729729|922908323.0|922908324.0|172.016.000.001|snmpget
43.191217|2886729729|922908328.0|922908329.0|172.016.000.001|snmpget
43.191217|2886729729|922908333.0|922908334.0|172.016.000.001|snmpget
43.191217|2886729729|922908339.0|922908340.0|172.016.000.001|snmpget
43.191217|2886729729|922908344.0|922908345.0|172.016.000.001|snmpget
43.191217|2886729729|922908349.0|922908350.0|172.016.000.001|snmpget
43.191217|2886729729|922908354.0|922908355.0|172.016.000.001|snmpget
43.191217|2886729729|922908359.0|922908360.0|172.016.000.001|snmpget
43.191217|2886729729|922908364.0|922908365.0|172.016.000.001|snmpget
43.191217|2886729729|922908369.0|922908370.0|172.016.000.001|snmpget
43.191217|2886729729|922908374.0|922908375.0|172.016.000.001|snmpget
43.191217|2886729729|922908379.0|922908380.0|172.016.000.001|snmpget
43.191217|2886729729|922908384.0|922908385.0|172.016.000.001|snmpget
43.191217|2886729729|922908389.0|922908390.0|172.016.000.001|snmpget
43.191217|2886729729|922908394.0|922908395.0|172.016.000.001|snmpget
43.191217|2886729729|922908399.0|922908400.0|172.016.000.001|snmpget
43.191217|2886729729|922908405.0|922908406.0|172.016.000.001|snmpget
43.191217|2886729729|922908410.0|922908411.0|172.016.000.001|snmpget
43.191217|2886729729|922908415.0|922908416.0|172.016.000.001|snmpget
43.191217|2886729729|922908420.0|922908421.0|172.016.000.001|snmpget
43.191217|2886729729|922908425.0|922908426.0|172.016.000.001|snmpget
43.191217|2886729729|922908430.0|922908431.0|172.016.000.001|snmpget
43.191217|2886729729|922908435.0|922908436.0|172.016.000.001|snmpget
43.191217|2886729729|922908440.0|922908441.0|172.016.000.001|snmpget
43.191217|2886729729|922908445.0|922908446.0|172.016.000.001|snmpget
43.191217|2886729729|922908450.0|922908451.0|172.016.000.001|snmpget
43.191217|2886729729|922908455.0|922908456.0|172.016.000.001|snmpget
43.191217|2886729729|922908460.0|922908461.0|172.016.000.001|snmpget
43.191217|2886729729|922908465.0|922908466.0|172.016.000.001|snmpget
43.191217|2886729729|922908471.0|922908472.0|172.016.000.001|snmpget
43.191217|2886729729|922908476.0|922908477.0|172.016.000.001|snmpget
43.191217|2886729729|922908481.0|922908482.0|172.016.000.001|snmpget
43.191217|2886729729|922908486.0|922908487.0|172.016.000.001|snmpget
43.191217|2886729729|922908491.0|922908492.0|172.016.000.001|snmpget
43.191217|2886729729|922908496.0|922908497.0|172.016.000.001|snmpget
43.191217|2886729729|922908501.0|922908502.0|172.016.000.001|snmpget
43.191217|2886729729|922908506.0|922908507.0|172.016.000.001|snmpget
43.191217|2886729729|922908511.0|922908512.0|172.016.000.001|snmpget
43.191217|2886729729|922908516.0|922908517.0|172.016.000.001|snmpget
43.191217|2886729729|922908521.0|922908522.0|172.016.000.001|snmpget
43.191217|2886729729|922908526.0|922908527.0|172.016.000.001|snmpget
43.191217|2886729729|922908531.0|922908532.0|172.016.000.001|snmpget
43.191217|2886729729|922908537.0|922908538.0|172.016.000.001|snmpget
43.191217|2886729729|922908542.0|922908543.0|172.016.000.001|snmpget
43.191217|2886729729|922908547.0|922908548.0|172.016.000.001|snmpget
43.191217|2886729729|922908552.0|922908553.0|172.016.000.001|snmpget
44.080000|3459263506|922953603.0|922953661.0|206.048.044.018|ntis
44.080000|2886758500|922953661.0|922954564.0|172.016.112.100|ntis
44.080757|2886758401|922954031.0|922954032.0|172.016.112.001|ipsweep
44.080757|2886758402|922954041.0|922954042.0|172.016.112.002|ipsweep
44.080757|2886758403|922954051.0|922954052.0|172.016.112.003|ipsweep
44.080757|2886758404|922954061.0|922954062.0|172.016.112.004|ipsweep
44.080757|2886758405|922954071.0|922954072.0|172.016.112.005|ipsweep
44.080757|3256613653|922954071.0|922954072.0|194.027.251.021|ipsweep
